id_artista;id_musica
01a02690-0cc2-7141-b12f-2f0b6d8221bd;01a02690-22e5-74eb-8ac8-9f2f3d152ab9
01a02690-0cc2-7141-b12f-2f0cf720b3d9;01a02690-22e4-7376-a60c-b9698b56a49c
01a02690-0cc2-7141-b12f-2f0cf720b3d9;01a02690-22e5-74eb-8ac8-9f30b160332b
01a02690-0cc2-7141-b12f-2f0cf720b3d9;01a02690-22e5-74eb-8ac8-9f3147df5181
01a02690-0cc2-7141-b12f-2f0cf720b3d9;01a02690-22e5-74eb-8ac8-9f32db418fe8
01a02690-0cc2-7141-b12f-2f0cf720b3d9;01a02690-22e5-74eb-8ac8-9f33a6fa1315
01a02690-0cc2-7141-b12f-2f0d837d7785;01a02690-22e5-74eb-8ac8-9f3490e2328e
01a02690-0cc2-7141-b12f-2f0e60a465fd;01a02690-22e5-74eb-8ac8-9f359476b76b
01a02690-0cc2-7141-b12f-2f0e60a465fd;01a02690-22e5-74eb-8ac8-9f3664da25ac
01a02690-0cc2-7141-b12f-2f0e60a465fd;01a02690-22e5-74eb-8ac8-9f37eb56c1d3
01a02690-0cc2-7141-b12f-2f0f5b1e1cd2;01a02690-22e5-74eb-8ac8-9f38485e26a4
01a02690-0cc2-7141-b12f-2f108374873d;01a02690-22e5-74eb-8ac8-9f3912c65868
01a02690-0cc2-7141-b12f-2f116c71e4a1;01a02690-22e5-74eb-8ac8-9f3a870b4064
01a02690-0cc2-7141-b12f-2f120b16571c;01a02690-22e5-74eb-8ac8-9f3ba72be3db
01a02690-0cc2-7141-b12f-2f133049ece4;01a02690-22e5-74eb-8ac8-9f3c81127766
01a02690-0cc2-7141-b12f-2f1482fc68cd;01a02690-22e5-74eb-8ac8-9f3d0e21acac
01a02690-0cc2-7141-b12f-2f1482fc68cd;01a02690-22e5-74eb-8ac8-9f3e58024661
01a02690-0cc2-7141-b12f-2f15679c1a84;01a02690-22e4-7376-a60c-b9ba402ce7c3
01a02690-0cc2-7141-b12f-2f16e5024c43;01a02690-22e5-74eb-8ac8-9f3fdc06afde
01a02690-0cc2-7141-b12f-2f172666acaf;01a02690-22e4-7376-a60c-b9e262e79eac
01a02690-0cc2-7141-b12f-2f172666acaf;01a02690-22e5-74eb-8ac8-9f40803483fe
01a02690-0cc2-7141-b12f-2f172666acaf;01a02690-22e5-74eb-8ac8-9f414871ab1c
01a02690-0cc2-7141-b12f-2f1883573743;01a02690-22e5-74eb-8ac8-9f4204685293
01a02690-0cc2-7141-b12f-2f1883573743;01a02690-22e5-74eb-8ac8-9f439f1468b1
01a02690-0cc2-7141-b12f-2f1883573743;01a02690-22e3-7064-9388-0ff219c7c8ef
01a02690-0cc2-7141-b12f-2f1883573743;01a02690-22e5-74eb-8ac8-9f4448e8ce45
01a02690-0cc2-7141-b12f-2f199d1de787;01a02690-22e5-74eb-8ac8-9f4547c96588
01a02690-0cc2-7141-b12f-2f199d1de787;01a02690-22e5-74eb-8ac8-9f46ad51d533
01a02690-0cc2-7141-b12f-2f199d1de787;01a02690-22e5-74eb-8ac8-9f477e2ec218
01a02690-0cc2-7141-b12f-2f1a763e1031;01a02690-22e5-74eb-8ac8-9f4843c64556
01a02690-0cc2-7141-b12f-2f1b2082039e;01a02690-22e5-74eb-8ac8-9f493910da32
01a02690-0cc2-7141-b12f-2f1b2082039e;01a02690-22e5-74eb-8ac8-9f4a0a90841a
01a02690-0cc2-7141-b12f-2f1b2082039e;01a02690-22e5-74eb-8ac8-9f4bc81562be
01a02690-0cc2-7141-b12f-2f1c62a7d09a;01a02690-22e5-74eb-8ac8-9f4cd1ce08ca
01a02690-0cc2-7141-b12f-2f1d9dc558d7;01a02690-22e5-74eb-8ac8-9f4d1691bcba
01a02690-0cc2-7141-b12f-2f1e51c44487;01a02690-22e5-74eb-8ac8-9f4e6c5adcc9
01a02690-0cc2-7141-b12f-2f1f224a792d;01a02690-22e5-74eb-8ac8-9f4f829ddd3e
01a02690-0cc2-7141-b12f-2f20ac2d93a4;01a02690-22e5-74eb-8ac8-9f5096c834ae
01a02690-0cc2-7141-b12f-2f2125b3653b;01a02690-22e4-7376-a60c-b963d5e4643e
01a02690-0cc2-7141-b12f-2f228a730b9d;01a02690-22e5-74eb-8ac8-9f51e0c50fa8
01a02690-0cc2-7141-b12f-2f228a730b9d;01a02690-22e5-74eb-8ac8-9f52c1c08d63
01a02690-0cc2-7141-b12f-2f234f66b339;01a02690-22e5-74eb-8ac8-9f53f4042307
01a02690-0cc2-7141-b12f-2f234f66b339;01a02690-22e5-74eb-8ac8-9f54c62cdd95
01a02690-0cc2-7141-b12f-2f2463dfb9b6;01a02690-22e5-74eb-8ac8-9f558ce6c9ae
01a02690-0cc2-7141-b12f-2f2463dfb9b6;01a02690-22e4-7376-a60c-b9aed199bc22
01a02690-0cc2-7141-b12f-2f2539fa9053;01a02690-22e5-74eb-8ac8-9f560272ece6
01a02690-0cc2-7141-b12f-2f2539fa9053;01a02690-22e5-74eb-8ac8-9f57d187fd39
01a02690-0cc2-7141-b12f-2f26e7d9d6dd;01a02690-22e3-7064-9388-0fffa32fb404
01a02690-0cc2-7141-b12f-2f2796fb7418;01a02690-22e5-74eb-8ac8-9f5831c873a8
01a02690-0cc2-7141-b12f-2f2796fb7418;01a02690-22e5-74eb-8ac8-9f593808a173
01a02690-0cc2-7141-b12f-2f2796fb7418;01a02690-22e5-74eb-8ac8-9f5a7fe8c388
01a02690-0cc2-7141-b12f-2f2889ee0c13;01a02690-22e5-74eb-8ac8-9f5b1d67c378
01a02690-0cc2-7141-b12f-2f2889ee0c13;01a02690-22e5-74eb-8ac8-9f5cab13d61f
01a02690-0cc2-7141-b12f-2f2889ee0c13;01a02690-22e5-74eb-8ac8-9f5d3ce53ab1
01a02690-0cc2-7141-b12f-2f2889ee0c13;01a02690-22e5-74eb-8ac8-9f5e9f9a758d
01a02690-0cc2-7141-b12f-2f298cf97d68;01a02690-22e5-74eb-8ac8-9f5f6e03d615
01a02690-0cc2-7141-b12f-2f298cf97d68;01a02690-22e5-74eb-8ac8-9f6025ae802a
01a02690-0cc2-7141-b12f-2f298cf97d68;01a02690-22e5-74eb-8ac8-9f61d944bf57
01a02690-0cc2-7141-b12f-2f298cf97d68;01a02690-22e5-74eb-8ac8-9f62ceb3c0eb
01a02690-0cc2-7141-b12f-2f2a039cc57b;01a02690-22e5-74eb-8ac8-9f63e5dc3d1a
01a02690-0cc2-7141-b12f-2f2b6cd87301;01a02690-22e5-74eb-8ac8-9f6408d17df9
01a02690-0cc2-7141-b12f-2f2c747bc85c;01a02690-22e5-74eb-8ac8-9f65f1430d29
01a02690-0cc2-7141-b12f-2f2df26f77ea;01a02690-22e6-772f-ba89-ec213ab4681c
01a02690-0cc2-7141-b12f-2f2e8dc71acf;01a02690-22e6-772f-ba89-ec22a90422fc
01a02690-0cc2-7141-b12f-2f2e8dc71acf;01a02690-22e6-772f-ba89-ec23eb9e57fb
01a02690-0cc2-7141-b12f-2f2e8dc71acf;01a02690-22e6-772f-ba89-ec2413f8f676
01a02690-0cc2-7141-b12f-2f2fcb0fc68d;01a02690-22e6-772f-ba89-ec25f02099d4
01a02690-0cc2-7141-b12f-2f2fcb0fc68d;01a02690-22e6-772f-ba89-ec26757776b9
01a02690-0cc2-7141-b12f-2f304e44acd3;01a02690-22e6-772f-ba89-ec274e98a734
01a02690-0cc2-7141-b12f-2f31c859dfdf;01a02690-22e6-772f-ba89-ec289ee142cb
01a02690-0cc2-7141-b12f-2f32ab80a3f1;01a02690-22e6-772f-ba89-ec29d8af77e9
01a02690-0cc2-7141-b12f-2f337c2bcac9;01a02690-22e3-7064-9388-0fbda77815d9
01a02690-0cc2-7141-b12f-2f346377f17c;01a02690-22e6-772f-ba89-ec2a5b114133
01a02690-0cc2-7141-b12f-2f35c208b3ab;01a02690-22e6-772f-ba89-ec2bf8252753
01a02690-0cc2-7141-b12f-2f36f9ce2e2b;01a02690-22e6-772f-ba89-ec2c59ca8f69
01a02690-0cc2-7141-b12f-2f37236eba02;01a02690-22e6-772f-ba89-ec2da7720f60
01a02690-0cc2-7141-b12f-2f38ea40f851;01a02690-22e6-772f-ba89-ec2eceac70f2
01a02690-0cc2-7141-b12f-2f38ea40f851;01a02690-22e6-772f-ba89-ec2fcd00a1bc
01a02690-0cc2-7141-b12f-2f39244ed79b;01a02690-22e6-772f-ba89-ec306d4d3daf
01a02690-0cc2-7141-b12f-2f3aaa25cc0d;01a02690-22e6-772f-ba89-ec316277255e
01a02690-0cc2-7141-b12f-2f3aaa25cc0d;01a02690-22e6-772f-ba89-ec320fc5dd55
01a02690-0cc2-7141-b12f-2f3aaa25cc0d;01a02690-22e6-772f-ba89-ec333f3f2d16
01a02690-0cc2-7141-b12f-2f3ba9a3c925;01a02690-22e6-772f-ba89-ec34fb21b554
01a02690-0cc2-7141-b12f-2f3c59d45df3;01a02690-22e6-772f-ba89-ec3558c7c090
01a02690-0cc2-7141-b12f-2f3c59d45df3;01a02690-22e6-772f-ba89-ec36be658577
01a02690-0cc2-7141-b12f-2f3c59d45df3;01a02690-22e6-772f-ba89-ec37d6633686
01a02690-0cc2-7141-b12f-2f3d3336d2c1;01a02690-22e6-772f-ba89-ec38d913dac0
01a02690-0cc2-7141-b12f-2f3ee7aa41dd;01a02690-22e4-7376-a60c-b9a1c625b954
01a02690-0cc2-7141-b12f-2f3faab2f05f;01a02690-22e6-772f-ba89-ec39d9f11aa7
01a02690-0cc2-7141-b12f-2f400291ec9e;01a02690-22e6-772f-ba89-ec3a3bfeb591
01a02690-0cc2-7141-b12f-2f41ee3a4d24;01a02690-22e6-772f-ba89-ec3baa5ceee3
01a02690-0cc2-7141-b12f-2f41ee3a4d24;01a02690-22e6-772f-ba89-ec3c20deca63
01a02690-0cc2-7141-b12f-2f41ee3a4d24;01a02690-22e6-772f-ba89-ec3dc0c98969
01a02690-0cc2-7141-b12f-2f41ee3a4d24;01a02690-22e6-772f-ba89-ec3e458c1866
01a02690-0cc2-7141-b12f-2f41ee3a4d24;01a02690-22e6-772f-ba89-ec3f3eed4d5f
01a02690-0cc2-7141-b12f-2f42916a4d67;01a02690-22e6-772f-ba89-ec4003ce06ff
01a02690-0cc2-7141-b12f-2f42916a4d67;01a02690-22e6-772f-ba89-ec4101401d45
01a02690-0cc2-7141-b12f-2f42916a4d67;01a02690-22e6-772f-ba89-ec42a4841831
01a02690-0cc2-7141-b12f-2f42916a4d67;01a02690-22e6-772f-ba89-ec4344e1d294
01a02690-0cc2-7141-b12f-2f42916a4d67;01a02690-22e6-772f-ba89-ec4407595092
01a02690-0cc2-7141-b12f-2f42916a4d67;01a02690-22e6-772f-ba89-ec457d66f63f
01a02690-0cc2-7141-b12f-2f432b3d0a80;01a02690-22e6-772f-ba89-ec4625d9070d
01a02690-0cc2-7141-b12f-2f44d88ee04d;01a02690-22e6-772f-ba89-ec47e604b112
01a02690-0cc2-7141-b12f-2f44d88ee04d;01a02690-22e6-772f-ba89-ec480a566c8d
01a02690-0cc2-7141-b12f-2f44d88ee04d;01a02690-22e6-772f-ba89-ec499f3fc58e
01a02690-0cc2-7141-b12f-2f44d88ee04d;01a02690-22e6-772f-ba89-ec4a48b70571
01a02690-0cc2-7141-b12f-2f44d88ee04d;01a02690-22e6-772f-ba89-ec4b433dcf78
01a02690-0cc2-7141-b12f-2f45e0e31338;01a02690-22e6-772f-ba89-ec4c02a8513c
01a02690-0cc2-7141-b12f-2f46abe41739;01a02690-22e6-772f-ba89-ec4dfffce82f
01a02690-0cc2-7141-b12f-2f47fe5c36c2;01a02690-22e6-772f-ba89-ec4e0eaf2343
01a02690-0cc2-7141-b12f-2f4862021162;01a02690-22e6-772f-ba89-ec4fd5efc7b4
01a02690-0cc2-7141-b12f-2f49a417b3cd;01a02690-22e4-7376-a60c-b9b401049889
01a02690-0cc2-7141-b12f-2f4aa1f98ff1;01a02690-22e6-772f-ba89-ec508fbafca9
01a02690-0cc2-7141-b12f-2f4b109bb7ad;01a02690-22e6-772f-ba89-ec51ad57e83c
01a02690-0cc2-7141-b12f-2f4cd048b917;01a02690-22e6-772f-ba89-ec52e48717e1
01a02690-0cc2-7141-b12f-2f4cd048b917;01a02690-22e6-772f-ba89-ec539db64859
01a02690-0cc2-7141-b12f-2f4d5bcf637e;01a02690-22e6-772f-ba89-ec54919b49fc
01a02690-0cc2-7141-b12f-2f4ed1a94455;01a02690-22e6-772f-ba89-ec557b2e1065
01a02690-0cc2-7141-b12f-2f4fac63c430;01a02690-22e3-7064-9388-0fe0f6aabf71
01a02690-0cc2-7141-b12f-2f5005a42574;01a02690-22e6-772f-ba89-ec56753efc89
01a02690-0cc2-7141-b12f-2f51282614ed;01a02690-22e6-772f-ba89-ec5780eb591a
01a02690-0cc2-7141-b12f-2f52a0ee7906;01a02690-22e3-7064-9388-104ca4d99290
01a02690-0cc2-7141-b12f-2f53a05ae64b;01a02690-22e6-772f-ba89-ec5826e0cce8
01a02690-0cc2-7141-b12f-2f54c06c8c91;01a02690-22e6-772f-ba89-ec2eceac70f2
01a02690-0cc2-7141-b12f-2f54c06c8c91;01a02690-22e6-772f-ba89-ec59b788f1cb
01a02690-0cc2-7141-b12f-2f54c06c8c91;01a02690-22e6-772f-ba89-ec5ac2790343
01a02690-0cc2-7141-b12f-2f54c06c8c91;01a02690-22e6-772f-ba89-ec5b048a3efb
01a02690-0cc2-7141-b12f-2f54c06c8c91;01a02690-22e6-772f-ba89-ec5c1d050d52
01a02690-0cc2-7141-b12f-2f54c06c8c91;01a02690-22e6-772f-ba89-ec5d7ed81f2f
01a02690-0cc2-7141-b12f-2f54c06c8c91;01a02690-22e6-772f-ba89-ec5ee664dbe1
01a02690-0cc2-7141-b12f-2f54c06c8c91;01a02690-22e6-772f-ba89-ec5f7e7aefa7
01a02690-0cc2-7141-b12f-2f55c15e2d17;01a02690-22e6-772f-ba89-ec60cab4d465
01a02690-0cc2-7141-b12f-2f56793081d4;01a02690-22e4-7376-a60c-b99ca0c73ca8
01a02690-0cc2-7141-b12f-2f57159f2525;01a02690-22e6-772f-ba89-ec61f4460c82
01a02690-0cc2-7141-b12f-2f57159f2525;01a02690-22e6-772f-ba89-ec624891a17b
01a02690-0cc2-7141-b12f-2f58f2ef3f3d;01a02690-22e6-772f-ba89-ec631357e49f
01a02690-0cc2-7141-b12f-2f58f2ef3f3d;01a02690-22e6-772f-ba89-ec64d02c9adb
01a02690-0cc2-7141-b12f-2f58f2ef3f3d;01a02690-22e6-772f-ba89-ec65f60307bf
01a02690-0cc2-7141-b12f-2f59bdb9d4e3;01a02690-22e6-772f-ba89-ec669b9ee7ba
01a02690-0cc2-7141-b12f-2f59bdb9d4e3;01a02690-22e6-772f-ba89-ec671e55eb2f
01a02690-0cc2-7141-b12f-2f59bdb9d4e3;01a02690-22e6-772f-ba89-ec6810a841f6
01a02690-0cc2-7141-b12f-2f5aec8b2c9b;01a02690-22e6-772f-ba89-ec699b266ed2
01a02690-0cc2-7141-b12f-2f5b8f9b2fbb;01a02690-22e6-772f-ba89-ec6a5920e5af
01a02690-0cc2-7141-b12f-2f5cf5de3b13;01a02690-22e6-772f-ba89-ec6b79fcb9d8
01a02690-0cc2-7141-b12f-2f5df5882e57;01a02690-22e6-772f-ba89-ec6cd941812e
01a02690-0cc2-7141-b12f-2f5ef426b98d;01a02690-22e6-772f-ba89-ec6d761b5409
01a02690-0cc2-7141-b12f-2f5f9933a382;01a02690-22e6-772f-ba89-ec6ef4369461
01a02690-0cc2-7141-b12f-2f60095363b7;01a02690-22e6-772f-ba89-ec6f7cca1d29
01a02690-0cc2-7141-b12f-2f60095363b7;01a02690-22e6-772f-ba89-ec70f19bee98
01a02690-0cc2-7141-b12f-2f60095363b7;01a02690-22e6-772f-ba89-ec712489feeb
01a02690-0cc2-7141-b12f-2f61b6af18d8;01a02690-22e6-772f-ba89-ec722301f9e3
01a02690-0cc2-7141-b12f-2f62516b521b;01a02690-22e6-772f-ba89-ec738dd6369a
01a02690-0cc2-7141-b12f-2f63c819ad6e;01a02690-22e6-772f-ba89-ec74c71151b5
01a02690-0cc2-7141-b12f-2f6424960b4c;01a02690-22e6-772f-ba89-ec75f470c2cf
01a02690-0cc2-7141-b12f-2f658b0620f6;01a02690-22e6-772f-ba89-ec76779f6ccd
01a02690-0cc2-7141-b12f-2f658b0620f6;01a02690-22e6-772f-ba89-ec7747e47160
01a02690-0cc2-7141-b12f-2f661a02901b;01a02690-22e3-7064-9388-0feeb0b91fdf
01a02690-0cc2-7141-b12f-2f6701c96e70;01a02690-22e6-772f-ba89-ec787749fae0
01a02690-0cc2-7141-b12f-2f68318d39c3;01a02690-22e5-74eb-8ac8-9f4547c96588
01a02690-0cc2-7141-b12f-2f69892ecc51;01a02690-22e6-772f-ba89-ec79441ee527
01a02690-0cc2-7141-b12f-2f6a53443c64;01a02690-22e6-772f-ba89-ec7adaab9c76
01a02690-0cc2-7141-b12f-2f6a53443c64;01a02690-22e6-772f-ba89-ec7b7ae6ebc3
01a02690-0cc2-7141-b12f-2f6a53443c64;01a02690-22e6-772f-ba89-ec7c9f88a14a
01a02690-0cc2-7141-b12f-2f6b7f95aa3e;01a02690-22e6-772f-ba89-ec7db5d546b6
01a02690-0cc2-7141-b12f-2f6b7f95aa3e;01a02690-22e6-772f-ba89-ec7e60be7cd7
01a02690-0cc2-7141-b12f-2f6b7f95aa3e;01a02690-22e6-772f-ba89-ec7f86d0d5da
01a02690-0cc2-7141-b12f-2f6b7f95aa3e;01a02690-22e6-772f-ba89-ec80a65b9fad
01a02690-0cc2-7141-b12f-2f6b7f95aa3e;01a02690-22e6-772f-ba89-ec818dd5b42c
01a02690-0cc2-7141-b12f-2f6b7f95aa3e;01a02690-22e5-74eb-8ac8-9ee2f8f5754c
01a02690-0cc2-7141-b12f-2f6c18373f54;01a02690-22e6-772f-ba89-ec82185d1b88
01a02690-0cc2-7141-b12f-2f6d3427ff63;01a02690-22e6-772f-ba89-ec83f5d939a1
01a02690-0cc2-7141-b12f-2f6e82f49de4;01a02690-22e6-772f-ba89-ec84c02f0943
01a02690-0cc2-7141-b12f-2f6f1729aae9;01a02690-22e6-772f-ba89-ec8526c3383b
01a02690-0cc2-7141-b12f-2f6f1729aae9;01a02690-22e6-772f-ba89-ec86bd7a8fbe
01a02690-0cc2-7141-b12f-2f6f1729aae9;01a02690-22e6-772f-ba89-ec87dbff4571
01a02690-0cc2-7141-b12f-2f6f1729aae9;01a02690-22e6-772f-ba89-ec88048e49f4
01a02690-0cc2-7141-b12f-2f706f9ac91b;01a02690-22e6-772f-ba89-ec8997daad5a
01a02690-0cc2-7141-b12f-2f71c800795f;01a02690-22e6-772f-ba89-ec8aa977e3db
01a02690-0cc2-7141-b12f-2f72bc47ae1e;01a02690-22e6-772f-ba89-ec8bb10b3e04
01a02690-0cc2-7141-b12f-2f7347eafdb6;01a02690-22e6-772f-ba89-ec8cb9bf87a2
01a02690-0cc2-7141-b12f-2f74c834d5e1;01a02690-22e5-74eb-8ac8-9e9321fb36b3
01a02690-0cc2-7141-b12f-2f75a9c05d9c;01a02690-22e6-772f-ba89-ec8d9e489a63
01a02690-0cc2-7141-b12f-2f764ffa7b0b;01a02690-22e6-772f-ba89-ec8e933576f1
01a02690-0cc2-7141-b12f-2f7749d051ba;01a02690-22e6-772f-ba89-ec8f73c555da
01a02690-0cc2-7141-b12f-2f7749d051ba;01a02690-22e6-772f-ba89-ec90856c1ad8
01a02690-0cc2-7141-b12f-2f7891db88ee;01a02690-22e6-772f-ba89-ec91cc14c042
01a02690-0cc2-7141-b12f-2f79b58df2b4;01a02690-22e6-772f-ba89-ec92113c8e3a
01a02690-0cc2-7141-b12f-2f7ad741d301;01a02690-22e3-7064-9388-103a24eb5042
01a02690-0cc2-7141-b12f-2f7ad741d301;01a02690-22e3-7064-9388-103b0cf1ae2c
01a02690-0cc2-7141-b12f-2f7bf8862d13;01a02690-22e6-772f-ba89-ec93ffbba0f0
01a02690-0cc2-7141-b12f-2f7c71138abb;01a02690-22e6-772f-ba89-ec94ce371c15
01a02690-0cc2-7141-b12f-2f7da4a4a1ac;01a02690-22e6-772f-ba89-ec953eefb7f0
01a02690-0cc2-7141-b12f-2f7da4a4a1ac;01a02690-22e6-772f-ba89-ec962a088c5a
01a02690-0cc2-7141-b12f-2f7e6c7d2e98;01a02690-22e6-772f-ba89-ec97402eaf42
01a02690-0cc2-7141-b12f-2f7f60362958;01a02690-22e6-772f-ba89-ec981f526c66
01a02690-0cc2-7141-b12f-2f807d5c6611;01a02690-22e6-772f-ba89-ec99cbb734d6
01a02690-0cc2-7141-b12f-2f807d5c6611;01a02690-22e6-772f-ba89-ec9a53a5c97e
01a02690-0cc2-7141-b12f-2f807d5c6611;01a02690-22e6-772f-ba89-ec9b17ce0840
01a02690-0cc2-7141-b12f-2f81966b741d;01a02690-22e6-772f-ba89-ec9c98ca325a
01a02690-0cc2-7141-b12f-2f822ddb66ed;01a02690-22e6-772f-ba89-ec9d997c2feb
01a02690-0cc2-7141-b12f-2f83a1824a1f;01a02690-22e6-772f-ba89-ec9e791a8d5e
01a02690-0cc2-7141-b12f-2f84405e646f;01a02690-22e6-772f-ba89-ec9f87f95494
01a02690-0cc2-7141-b12f-2f8591ad4c90;01a02690-22e6-772f-ba89-eca0159de5f0
01a02690-0cc2-7141-b12f-2f8591ad4c90;01a02690-22e5-74eb-8ac8-9ec5e24d8910
01a02690-0cc2-7141-b12f-2f86832c9d46;01a02690-22e6-772f-ba89-eca1871ebb52
01a02690-0cc2-7141-b12f-2f86832c9d46;01a02690-22e6-772f-ba89-eca256e944d5
01a02690-0cc2-7141-b12f-2f8703761099;01a02690-22e6-772f-ba89-eca3f3b44516
01a02690-0cc2-7141-b12f-2f8703761099;01a02690-22e6-772f-ba89-eca4f4fdf6d6
01a02690-0cc2-7141-b12f-2f8851c7c520;01a02690-22e6-772f-ba89-eca505cadf60
01a02690-0cc2-7141-b12f-2f8851c7c520;01a02690-22e6-772f-ba89-eca67b8412e2
01a02690-0cc2-7141-b12f-2f8851c7c520;01a02690-22e6-772f-ba89-eca7e377535e
01a02690-0cc2-7141-b12f-2f89d9128ceb;01a02690-22e6-772f-ba89-eca85c2fad4d
01a02690-0cc2-7141-b12f-2f8a32d0d252;01a02690-22e6-772f-ba89-eca9f14a2cdb
01a02690-0cc2-7141-b12f-2f8a32d0d252;01a02690-22e6-772f-ba89-ecaa6a2d11ef
01a02690-0cc2-7141-b12f-2f8b58154d3e;01a02690-22e3-7064-9388-1067b8e2a0cb
01a02690-0cc2-7141-b12f-2f8ce88719f4;01a02690-22e6-772f-ba89-ecab5ab66070
01a02690-0cc2-7141-b12f-2f8d63f2139d;01a02690-22e6-772f-ba89-ecac54b6f803
01a02690-0cc2-7141-b12f-2f8e9386813a;01a02690-22e6-772f-ba89-ecada4203d56
01a02690-0cc2-7141-b12f-2f8e9386813a;01a02690-22e6-772f-ba89-ecaed8803c31
01a02690-0cc2-7141-b12f-2f8e9386813a;01a02690-22e6-772f-ba89-ecaf56389645
01a02690-0cc2-7141-b12f-2f8f05924fa7;01a02690-22e6-772f-ba89-ec624891a17b
01a02690-0cc2-7141-b12f-2f90963ad722;01a02690-22e6-772f-ba89-ecb00aa469fb
01a02690-0cc2-7141-b12f-2f90963ad722;01a02690-22e6-772f-ba89-ecb1ee06cbe1
01a02690-0cc2-7141-b12f-2f90963ad722;01a02690-22e6-772f-ba89-ecb2155382f7
01a02690-0cc2-7141-b12f-2f90963ad722;01a02690-22e6-772f-ba89-ecb381ebf935
01a02690-0cc2-7141-b12f-2f90963ad722;01a02690-22e6-772f-ba89-ecb4dafe19bc
01a02690-0cc2-7141-b12f-2f90963ad722;01a02690-22e6-772f-ba89-ecb5cb73c3dc
01a02690-0cc2-7141-b12f-2f90963ad722;01a02690-22e6-772f-ba89-ecb6c9923446
01a02690-0cc2-7141-b12f-2f90963ad722;01a02690-22e6-772f-ba89-ecb7d99afa5a
01a02690-0cc2-7141-b12f-2f91aa36c16f;01a02690-22e6-772f-ba89-ecb872eb6ac9
01a02690-0cc2-7141-b12f-2f9250ab1b08;01a02690-22e6-772f-ba89-ecb904bb2caa
01a02690-0cc2-7141-b12f-2f93cad5d9fd;01a02690-22e6-772f-ba89-ecba52722911
01a02690-0cc2-7141-b12f-2f94ccf1a137;01a02690-22e6-772f-ba89-ecbb93958588
01a02690-0cc2-7141-b12f-2f955980a7d4;01a02690-22e6-772f-ba89-ecbc0f2cdafd
01a02690-0cc2-7141-b12f-2f96d991fd1d;01a02690-22e6-772f-ba89-ecbd8afe49b3
01a02690-0cc2-7141-b12f-2f977b0fb3c0;01a02690-22e4-7376-a60c-b93fd5f4a08f
01a02690-0cc2-7141-b12f-2f98e3ff9f06;01a02690-22e6-772f-ba89-ecbe9f3a9e8a
01a02690-0cc2-7141-b12f-2f9922937b03;01a02690-22e6-772f-ba89-ecbf8ceac479
01a02690-0cc2-7141-b12f-2f9a3054d622;01a02690-22e6-772f-ba89-ecc0b5b0f7e6
01a02690-0cc2-7141-b12f-2f9b34a686af;01a02690-22e6-772f-ba89-ecc10b6768e0
01a02690-0cc2-7141-b12f-2f9c8a2210af;01a02690-22e6-772f-ba89-ecc2df828b4d
01a02690-0cc2-7141-b12f-2f9d7182fe03;01a02690-22e6-772f-ba89-ecc34eda1018
01a02690-0cc2-7141-b12f-2f9e35021712;01a02690-22e6-772f-ba89-ecc405d7872b
01a02690-0cc2-7141-b12f-2f9f31ecef6a;01a02690-22e6-772f-ba89-ecc59d52e948
01a02690-0cc2-7141-b12f-2fa0389a8a4b;01a02690-22e4-7376-a60c-b94a6ab498dd
01a02690-0cc2-7141-b12f-2fa1dfca62a8;01a02690-22e6-772f-ba89-ecc6ce771fb6
01a02690-0cc2-7141-b12f-2fa29fd2962d;01a02690-22e3-7064-9388-1022bd995fb5
01a02690-0cc2-7141-b12f-2fa39e2028ab;01a02690-22e6-772f-ba89-ecc7abb00dc0
01a02690-0cc2-7141-b12f-2fa40081edab;01a02690-22e6-772f-ba89-ecc8b2384575
01a02690-0cc2-7141-b12f-2fa57a74086a;01a02690-22e6-772f-ba89-ecc975e4c467
01a02690-0cc2-7141-b12f-2fa6a2ef2c93;01a02690-22e6-772f-ba89-ecca38440731
01a02690-0cc2-7141-b12f-2fa6a2ef2c93;01a02690-22e6-772f-ba89-eccb040a13a9
01a02690-0cc2-7141-b12f-2fa7c0efc1a8;01a02690-22e6-772f-ba89-eccc8398235c
01a02690-0cc2-7141-b12f-2fa7c0efc1a8;01a02690-22e6-772f-ba89-eccdadd1e0f2
01a02690-0cc2-7141-b12f-2fa7c0efc1a8;01a02690-22e6-772f-ba89-ecce1624efad
01a02690-0cc2-7141-b12f-2fa7c0efc1a8;01a02690-22e6-772f-ba89-eccfd045af31
01a02690-0cc2-7141-b12f-2fa8d82d8042;01a02690-22e5-74eb-8ac8-9ef64ce8174f
01a02690-0cc2-7141-b12f-2fa972b9020b;01a02690-22e6-772f-ba89-ecd0eb5cb9dd
01a02690-0cc2-7141-b12f-2fa972b9020b;01a02690-22e6-772f-ba89-ecd1ac5934a9
01a02690-0cc2-7141-b12f-2faaf5da7852;01a02690-22e6-772f-ba89-ecd2082cbe20
01a02690-0cc2-7141-b12f-2fab5d4face4;01a02690-22e6-772f-ba89-ecd361351ba7
01a02690-0cc2-7141-b12f-2fab5d4face4;01a02690-22e6-772f-ba89-ecd4f4b0eaa0
01a02690-0cc2-7141-b12f-2fab5d4face4;01a02690-22e6-772f-ba89-ecd58b28230f
01a02690-0cc2-7141-b12f-2fac8cb0fd4d;01a02690-22e6-772f-ba89-ecd63ccc320c
01a02690-0cc2-7141-b12f-2fad35eebdc7;01a02690-22e6-772f-ba89-ecd789ba2c55
