id_musica;musica;media_pontos;media_pts_ganho;total_pts_calc
01a026ec-82ed-76b7-84bc-a0f22494dfbc;DIGIDI DIGIDI;5569.901234567901;15.037037037037036;24.037
01a026ec-82ed-76b7-84bc-a0f3965e6e08;Wild West & Wicked;1164.1666666666667;144.5;0.04
01a026ec-82ed-76b7-84bc-a0f4ecc73f07;Hurracane;1551.5;605.0;0.005
01a026ec-82ed-76b7-84bc-a0f52bb17b1c;Killing Time;2522.0;2522.0;0.003
01a026ec-82ed-76b7-84bc-a0f69da70837;Windows;1415.0;717.5;0.004
01a026ec-82ed-76b7-84bc-a0f7c7e428af;Dirrpi Yuin Patjulinya;1125.0;1125.0;0.001
01a026ec-82ed-76b7-84bc-a0f84a7197e9;Good Day;1611.5;350.5;0.382
01a026ec-82ed-76b7-84bc-a0f958ad3693;HAErise;1623.5;837.0;0.005
01a026ec-82ed-76b7-84bc-a0fad1ead012;Blood Oath;1931.0;1772.0;0.002
01a026ec-82ed-76b7-84bc-a0fb0c33c78e;Together We Rise;1411.5;657.5;0.01
01a026ec-82ed-76b7-84bc-a0fc5506e62f;Burn;1723.0;1723.0;0.005
01a026ec-82ed-76b7-84bc-a0fdc93ba372;Gamengoshinokimihe;964.0;964.0;0.001
01a026ec-82ed-76b7-84bc-a0fe426945b2;Sunaodegomenne;1324.6666666666667;421.6666666666667;0.008
01a026ec-82ed-76b7-84bc-a0ff035a8284;God Didn't Let Me Break;1245.0;1175.0;0.003
01a026ec-82ed-76b7-84bc-a100fb21d01a;舍不得又没资格;1337.142857142857;309.85714285714283;0.061
01a026ec-82ed-76b7-84bc-a101d3337866;Unlimited;1230.0;585.0;0.003
01a026ec-82ed-76b7-84bc-a102c01752bc;Azukita;1463.0;683.5;1.396
01a026ec-82ed-76b7-84bc-a103e2dab0c6;Gasolina;2067.3333333333335;154.5;0.439
01a026ec-82ed-76b7-84bc-a1048dd571b2;Crave;1265.5;645.0;0.004
01a026ec-82ed-76b7-84bc-a1051d279b78;Blue;1696.6521739130435;227.8695652173913;0.144
01a026ec-82ed-76b7-84bc-a106c3e22923;VERLIEBT IN MICH;1210.7666666666667;28.4;9.75
01a026ec-82ed-76b7-84bc-a1077614d50b;Talk to Me;1176.2;627.8;1.977
01a026ec-82ed-76b7-84bc-a108ea1b9e01;The First Time;1184.5555555555557;255.77777777777777;2.079
01a026ec-82ed-76b7-84bc-a1090858361d;Let The Church Say Amen;1094.0;321.3333333333333;0.006
01a026ec-82ed-76b7-84bc-a10aca61d1c9;Flags;3599.0;3588.0;0.028
01a026ec-82ed-76b7-84bc-a10b8bbaf156;I Was a Kid;1766.5;80.0;0.529
01a026ec-82ed-76b7-84bc-a10cc655e796;Her, The Kids, and Jesus;2086.3333333333335;457.0;0.014
01a026ec-82ed-76b7-84bc-a10df0c4cacd;Marry You Again;1910.8;237.6;0.033
01a026ec-82ed-76b7-84bc-a10ec4e980ca;Say So;1619.25;287.75;0.017
01a026ec-82ed-76b7-84bc-a10f80224127;Same Old Lang Syne;1349.0;554.0;0.016
01a026ec-82ed-76b7-84bc-a110f2929948;Amazing Grace;1792.4;315.2;0.195
01a026ec-82ed-76b7-84bc-a1111d1433f1;Out of Your Mind;1543.5;283.5;0.03
01a026ec-82ed-76b7-84bc-a112ea04d0f6;Dass es hier so schön ist;2084.0;434.0;0.014
01a026ec-82ed-76b7-84bc-a113ae14e3c0;Die meisten meiner Freunde;1600.875;215.375;0.088
01a026ec-82ed-76b7-84bc-a1144ec76e95;Keine Angst;1984.0666666666666;68.06666666666666;0.273
01a026ec-82ed-76b7-84bc-a1152748c65e;Aimer est plus fort que d'être aimé;1011.0;863.0;0.001
01a026ec-82ed-76b7-84bc-a116361067ef;Le chanteur;973.0;973.0;0.01
01a026ec-82ed-76b7-84bc-a117bdf28c14;Let Me Be;2612.0;2268.0;0.007
01a026ec-82ed-76b7-84bc-a118c1e430c0;Experience;1875.7142857142858;632.7142857142857;5.2700000000000005
01a026ec-82ed-76b7-84bc-a119c68f9633;Es geht dir gut;1395.6666666666667;390.0;0.009000000000000001
01a026ec-82ed-76b7-84bc-a11a16dec94e;Sag mir;1450.5;739.5;0.004
01a026ec-82ed-76b7-84bc-a11bd0f1f825;Immer wieder will ich wieder dich;775.0;775.0;0.002
01a026ec-82ed-76b7-84bc-a11cac8e34fb;Two Hearts;1955.3333333333333;450.3333333333333;0.026000000000000002
01a026ec-82ed-76b7-84bc-a11d23b1cc62;Roller Coaster;1166.0;1166.0;0.819
01a026ec-82ed-76b7-84bc-a11e68aad7f7;Heerlijk;1266.0;296.25;0.013000000000000001
01a026ec-82ed-76b7-84bc-a11fac63512a;TACTIC;1249.5294117647059;74.29411764705883;0.20500000000000002
01a026ec-82ed-76b7-84bc-a12056a6cc8c;ช้าช้า;944.0;944.0;0.001
01a026ec-82ed-76b7-84bc-a121591d34e4;Bangaranga;2525.75;-128.0;3.415
01a026ec-82ed-76b7-84bc-a1227d92101a;Laughter In the Rain;2988.0;454.75;0.0929999999999999
01a026ec-82ed-76b7-84bc-a1236ea7db58;MACH PAPIER;1159.5;427.5;0.006
01a026ec-82ed-76b7-84bc-a1242b2d8887;Te conocí;1231.7894736842106;464.1578947368421;0.354
01a026ec-82ed-76b7-84bc-a125c2523b35;Wagon Wheel;1756.5;306.75;3.439
01a026ec-82ed-76b7-84bc-a126e0f0be0b;The Night;1234.6666666666667;260.3333333333333;0.022
01a026ec-82ed-76b7-84bc-a127e2e4b221;Sandstorm;1035.0;705.0;0.398
01a026ec-82ed-76b7-84bc-a128552fcbb3;As the Days Go By;1343.5;632.5;0.027
01a026ec-82ed-76b7-84bc-a12972fbd19a;One Summer;1267.0;596.5;0.03
01a026ec-82ed-76b7-84bc-a12a96d36f36;The Horses;1365.6666666666667;99.66666666666667;1.244
01a026ec-82ed-76b7-84bc-a12bd24c4e60;Raindance;2264.564705882353;54.747058823529414;89.202
01a026ec-82ed-76b7-84bc-a12cba48b0c3;We Just Disagree;1543.875;368.75;0.07300000000000001
01a026ec-82ed-76b7-84bc-a12d3a4b4ac0;The Ride;1104.0;1104.0;0.001
01a026ec-82ed-76b7-84bc-a12ec3206b40;You Never Even Called Me by My Name;1411.0;1411.0;0.001
01a026ec-82ed-76b7-84bc-a12f0c59bff8;Three Lions;1553.25;178.41666666666666;5.88
01a026ec-82ed-76b7-84bc-a130f1b62da5;Vivir Así Es Morir De Amor;1120.0;204.5;0.006
01a026ec-82ed-76b7-84bc-a131acf54830;"""Heroes""";2625.0;138.28571428571428;1.301
01a026ec-82ed-76b7-84bc-a132a8220e2b;Space Oddity;1621.0;868.6666666666666;0.668
01a026ec-82ed-76b7-84bc-a133c2cc3b92;Beautiful People;1207.5;999.0;3.768
01a026ec-82ed-76b7-84bc-a134c79c6073;Gone Gone Gone;3663.2314049586776;-6.925619834710743;298.983
01a026ec-82ed-76b7-84bc-a1351154beca;Human;1411.1666666666667;694.5;0.07100000000000001
01a026ec-82ed-76b7-84bc-a136dd91d987;Prayer;1551.5;408.5;0.018000000000000002
01a026ec-82ed-76b7-84bc-a137f5cd27f1;Ranjha;1139.6666666666667;82.66666666666667;0.027
01a026ec-82ed-76b7-84bc-a1382aa3bdf3;Save Me Tonight;2106.0615384615385;156.5076923076923;15.09
01a026ec-82ed-76b7-84bc-a139c35e9ef9;Titanium;1978.2727272727273;548.2727272727273;227.47199999999998
01a026ec-82ed-76b7-84bc-a13a3d38fa41;Upside Down;2335.6101694915255;136.83050847457628;3.332
01a026ec-82ed-76b7-84bc-a13be4871522;Walked Away;1620.6;108.2;0.06
01a026ec-82ed-76b7-84bc-a13c35a3dea4;Daylight;1577.0;1577.0;1.246
01a026ec-82ed-76b7-84bc-a13df4bc5ba5;Dust on the Bottle;2495.8333333333335;191.16666666666666;0.11599999999999999
01a026ec-82ed-76b7-84bc-a13eca55e06c;Est-ce que tu viens pour les vacances;1192.0;522.0;0.004
01a026ec-82ed-76b7-84bc-a13f1a966739;Save Me;1155.5;124.5;0.021
01a026ec-82ed-76b7-84bc-a14024ff61f6;God, Can You Hear Me;1556.5;880.5;0.008
01a026ec-82ed-76b7-84bc-a14140537eed;Maak Me Nou Niet Gek;1325.6666666666667;410.0;0.024
01a026ec-82ed-76b7-84bc-a1425b940385;Feel Good Inc.;1250.25;297.75;0.26
01a026ec-82ed-76b7-84bc-a1439f244e8c;Oh Mama;4008.5;1344.0;0.013000000000000001
01a026ec-82ed-76b7-84bc-a144e5563eb2;Loved One;1159.0;585.0;0.003
01a026ec-82ed-76b7-84bc-a145909fc9ce;Enjoy It While It Lasts;1104.0;1104.0;0.001
01a026ec-82ed-76b7-84bc-a14685e2ca8a;How Do I Say Goodbye;1993.1904761904761;241.52380952380952;47.239000000000004
01a026ec-82ed-76b7-84bc-a14754ed86ac;I Am Getting Well;1466.0;1466.0;0.001
01a026ec-82ed-76b7-84bc-a148e995f01b;Actin' Tough;973.5;582.5;0.003
01a026ec-82ed-76b7-84bc-a149e2b1fc0b;Riptides;1510.0;1510.0;0.002
01a026ec-82ed-76b7-84bc-a14ac04932df;Stone Over Water;3681.5;1166.5;0.012
01a026ec-82ed-76b7-84bc-a14bc2466ab4;You Are the Light Inside My Soul;1568.3333333333333;666.3333333333334;0.009000000000000001
01a026ec-82ed-76b7-84bc-a14cc2f164d8;Book Boyfriends;1177.0;149.5;0.009000000000000001
01a026ec-82ed-76b7-84bc-a14df2f4d334;Angel;1117.0;1074.5;0.603
01a026ec-82ed-76b7-84bc-a14e79d2fdf3;Run My Way;1143.5;542.5;0.003
01a026ec-82ed-76b7-84bc-a14ff18caef5;Diablo;3577.3333333333335;923.0;0.02
01a026ec-82ed-76b7-84bc-a150a9f12e27;Guilt Trippin';5111.333333333333;1213.6666666666667;0.028999999999999998
01a026ec-82ed-76b7-84bc-a1512016212e;Rejoice;3767.4;469.8;0.06
01a026ec-82ed-76b7-84bc-a152ed066b3c;Chöre;1309.0;786.0;0.004
01a026ec-82ed-76b7-84bc-a1534362a8cd;Große Freiheit;1959.0;799.0;0.006
01a026ec-82ed-76b7-84bc-a15425ea4042;Scheiß auf Ironie;1542.3333333333333;574.0;0.009000000000000001
01a026ec-82ed-76b7-84bc-a1558f1d6519;Zu wissen, dass wir zählen;2152.5;881.5;0.007
01a026ec-82ed-76b7-84bc-a156c3e953ab;Prophesy;1086.0;665.0;0.012
01a026ec-82ed-76b7-84bc-a157bd8482ff;I Speak Blessings;1063.0;474.0;0.002
01a026ec-82ed-76b7-84bc-a1581ae67cae;Something Big;1131.0;172.0;0.008
01a026ec-82ed-76b7-84bc-a159e57f478a;Eclipse;2524.5;244.5;0.295
01a026ec-82ed-76b7-84bc-a15ac5bb8a10;Hologram;2665.5;223.5;0.034
01a026ec-82ed-76b7-84bc-a15b8037ca7b;Here All Night;1601.5;719.0;0.095
01a026ec-82ed-76b7-84bc-a15c589c29cb;Love Controller;1263.0;1263.0;0.001
01a026ec-82ed-76b7-84bc-a15d52879620;Low Rise Jeans;2445.0;744.0;0.008
01a026ec-82ed-76b7-84bc-a15e698e58e3;Universal Soldier;3288.0;190.71428571428572;0.22799999999999998
01a026ec-82ed-76b7-84bc-a15fb4750e38;Schaukelpferd;1002.0;93.0;0.018
01a026ec-82ed-76b7-84bc-a16018dbaeb5;Fall For You;1319.75;187.0;0.058
